,Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Age,Customer_Days,AcceptedCmpOverall,Rango_Edad,Rango_Antiguedad,Monto Total,Marital_Status,Education
1332,69139,0,1,86,12,75,33,15,6,1,4,1,5,4,0,55,2312,0,50-59,6 años,227,Married,Graduation
1333,69109,0,0,823,25,459,120,29,95,1,6,6,7,4,1,38,2756,1,30-39,7 años,1555,Married,Graduation
1334,69627,0,1,231,79,215,120,30,53,2,8,2,11,5,0,58,2628,0,50-59,7 años,861,Single,Graduation
1335,38136,1,0,8,15,27,0,20,33,2,3,1,2,8,0,42,2592,1,40-49,7 años,103,Married,Graduation
1336,62159,0,0,182,17,259,77,70,29,1,6,2,10,4,0,74,2221,0,70+,6 años,634,Single,PhD
1337,80695,0,0,557,79,555,120,37,18,1,5,8,5,2,0,57,2341,0,50-59,6 años,1918,Single,Graduation
1338,33316,1,1,79,1,31,4,4,12,3,2,1,4,6,0,49,2427,0,40-49,6 años,131,Single,Master
1339,58554,1,1,368,24,68,38,0,88,6,8,2,6,7,0,52,2800,0,50-59,7 años,586,Together,Graduation
1340,17256,1,0,6,4,14,8,8,22,2,2,1,2,8,0,28,2377,1,20-29,6 años,62,Married,Basic
1341,53034,1,1,160,15,196,15,11,50,6,6,1,7,8,0,46,2554,0,40-49,7 años,447,Divorced,Graduation
1342,52203,0,0,488,21,238,56,83,28,1,8,7,11,6,0,70,2857,0,70+,7 años,939,Together,2n Cycle
1343,59601,0,1,691,7,69,0,7,23,4,2,2,7,8,0,43,2498,1,40-49,6 años,797,Divorced,2n Cycle
1344,75154,0,1,543,10,205,120,83,82,1,6,3,6,3,1,62,2822,0,60-69,7 años,1143,Single,Master
1345,47025,0,1,254,7,108,20,0,26,3,6,3,5,6,0,44,2393,0,40-49,6 años,415,Single,Graduation
1346,37971,1,0,5,4,10,2,2,7,1,1,0,3,8,0,47,2375,0,40-49,6 años,30,Married,Graduation
1347,41335,1,0,112,19,21,16,14,5,3,4,1,4,7,0,52,2344,0,50-59,6 años,187,Divorced,Master
1348,67267,0,1,134,11,59,15,2,30,1,3,2,5,2,0,62,2206,0,60-69,6 años,251,Married,Graduation
1349,57338,0,1,143,6,52,11,8,17,2,4,1,5,5,0,45,2220,0,40-49,6 años,237,Single,Graduation
1350,50523,1,1,51,4,24,4,7,1,2,2,0,4,6,0,60,2345,0,60-69,6 años,91,Together,2n Cycle
1351,35791,2,1,27,0,5,0,0,3,2,1,0,3,8,0,55,2578,0,50-59,7 años,35,Single,Master
1352,50611,0,1,459,0,24,6,0,4,6,4,5,7,6,0,60,2792,1,60-69,7 años,493,Divorced,PhD
1353,56242,0,1,689,8,167,11,8,88,5,8,4,11,6,0,51,2642,0,50-59,7 años,971,Married,PhD
1354,48904,0,1,283,10,38,0,13,27,4,7,2,4,8,0,60,2733,0,60-69,7 años,371,Single,Graduation
1355,56243,1,2,347,0,35,4,3,7,6,4,2,8,5,0,45,2340,0,40-49,6 años,396,Single,Graduation
1356,21355,1,0,5,13,14,0,5,31,2,2,1,2,6,1,35,2472,1,30-39,6 años,68,Married,Graduation
1357,57420,0,1,280,0,18,0,0,24,3,5,1,6,7,0,49,2528,1,40-49,6 años,322,Together,Master
1358,46390,0,1,95,14,64,2,9,38,1,4,2,3,7,0,65,2214,0,60-69,6 años,222,Divorced,Master
1359,54342,1,1,84,10,34,11,10,28,4,3,1,4,6,0,64,2520,0,60-69,6 años,177,Together,2n Cycle
1360,20895,1,0,18,3,17,3,0,4,1,2,0,3,9,0,47,2790,0,40-49,7 años,45,Married,Graduation
1361,92344,0,0,992,24,555,51,19,119,0,5,10,5,1,0,72,2324,2,70+,6 años,1899,Married,Graduation
1362,26907,1,1,9,1,7,0,3,2,2,1,0,3,7,0,44,2472,0,40-49,6 años,22,Together,2n Cycle
1363,44964,1,1,19,1,17,2,0,2,1,1,0,3,8,0,40,2719,0,40-49,7 años,41,Together,Graduation
1364,75507,0,0,709,79,374,104,80,80,1,8,6,6,3,0,41,2217,0,40-49,6 años,1440,Together,Graduation
1365,53761,1,1,158,0,76,13,7,71,6,4,4,3,5,0,48,2420,0,40-49,6 años,325,Married,Master
1366,22682,1,0,10,14,29,4,2,36,3,2,1,4,4,0,47,2428,0,40-49,6 años,95,Together,Graduation
1367,38887,1,0,25,1,13,0,0,3,1,1,0,3,7,0,48,2278,0,40-49,6 años,42,Together,PhD
1368,41658,1,1,8,4,12,15,4,29,2,1,1,2,4,0,45,2756,0,40-49,7 años,72,Single,2n Cycle
1369,29791,1,0,14,0,6,0,0,0,2,2,0,3,5,0,48,2204,0,40-49,6 años,20,Married,PhD
1370,63915,0,2,622,7,115,30,0,15,2,6,3,12,5,0,64,2493,0,60-69,6 años,789,Married,Master
1371,39996,1,1,11,0,3,0,0,1,1,1,0,2,6,0,46,2197,0,40-49,6 años,15,Divorced,Graduation
1372,26759,1,0,25,3,16,8,5,2,2,2,1,3,6,0,48,2301,0,40-49,6 años,59,Divorced,Graduation
1373,63841,0,1,635,15,100,20,7,126,1,9,3,9,6,0,52,2593,0,50-59,7 años,908,Divorced,Master
1374,51039,1,1,100,64,79,65,0,109,2,6,2,4,7,0,51,2725,0,50-59,7 años,417,Married,PhD
1375,60544,1,1,201,2,43,3,5,35,4,5,1,5,6,0,59,2832,0,50-59,7 años,289,Married,Graduation
1376,65685,0,1,642,14,49,0,7,57,1,9,2,9,5,0,48,2251,0,40-49,6 años,769,Married,Graduation
1377,37716,0,1,97,1,41,6,2,41,2,4,1,3,7,0,67,2228,0,60-69,6 años,188,Married,Graduation
1378,36864,0,1,204,5,39,17,0,89,3,5,2,4,8,1,63,2844,0,60-69,7 años,354,Single,Graduation
1379,44511,1,0,513,7,133,46,14,14,6,8,4,8,8,0,50,2784,0,50-59,7 años,727,Married,Master
1380,36947,1,1,88,3,21,4,1,29,4,3,0,4,9,0,53,2850,0,50-59,7 años,146,Married,PhD
1381,47352,0,1,172,12,112,8,0,15,4,6,1,5,7,0,69,2603,0,60-69,7 años,319,Together,Master
1382,67087,0,1,329,35,222,120,35,43,2,7,5,8,4,0,67,2353,0,60-69,6 años,794,Married,Master
1383,57045,0,1,296,13,104,11,13,17,3,4,2,9,3,0,70,2818,0,70+,7 años,454,Married,Graduation
1384,36957,1,1,100,2,16,2,1,31,4,3,2,2,9,1,67,2820,0,60-69,7 años,152,Divorced,PhD
1385,69389,0,1,422,7,238,69,46,15,1,7,2,12,4,0,43,2798,0,40-49,7 años,797,Married,PhD
1386,80134,1,0,1218,16,272,104,0,80,2,5,3,6,6,1,48,2564,3,40-49,7 años,1690,Married,Graduation
1387,43142,1,1,5,1,7,2,1,4,1,1,0,2,7,0,51,2290,0,50-59,6 años,20,Married,Master
1388,80589,0,0,507,79,520,120,40,26,1,5,10,5,1,1,76,2317,1,70+,6 años,1428,Married,Graduation
1389,34412,1,0,52,12,50,4,36,55,3,5,0,3,9,0,30,2660,0,30-39,7 años,209,Single,Graduation
1390,57537,1,0,191,56,139,51,8,100,4,4,3,8,4,0,41,2543,0,40-49,6 años,545,Single,Graduation
1391,22634,0,0,2,23,11,8,6,46,1,2,1,2,8,0,54,2688,0,50-59,7 años,96,Together,Basic
1392,51315,0,0,68,28,39,16,30,41,1,2,2,5,2,0,72,2285,0,70+,6 años,222,Together,Graduation
1393,36026,2,1,20,4,10,6,4,17,2,2,0,3,6,0,48,2264,0,40-49,6 años,61,Married,Graduation
1394,24639,1,1,20,3,16,0,4,1,3,2,0,4,6,0,47,2311,0,40-49,6 años,44,Married,Graduation
1395,34578,2,1,7,0,1,0,0,0,1,1,0,2,6,0,48,2238,0,40-49,6 años,8,Together,PhD
1396,65704,0,0,279,79,74,38,8,126,1,2,10,10,1,0,48,2418,0,40-49,6 años,817,Single,2n Cycle
1397,63810,0,1,977,12,253,16,12,101,4,4,3,12,8,0,54,2754,1,50-59,7 años,1371,Single,Graduation
1398,54132,0,1,30,1,8,0,0,3,1,1,0,3,7,0,51,2292,0,50-59,6 años,42,Together,PhD
1399,18690,0,0,6,1,7,23,4,19,1,1,1,2,8,0,61,2707,0,60-69,7 años,60,Married,Graduation
1400,28164,1,0,3,18,26,11,8,12,3,2,0,4,7,0,50,2580,0,50-59,7 años,78,Married,Graduation
1401,34596,1,0,14,0,2,0,0,7,1,1,0,2,8,0,46,2601,0,40-49,7 años,23,Married,PhD
1402,43269,1,0,10,1,7,0,0,1,1,1,0,2,8,0,48,2445,0,40-49,6 años,19,Married,PhD
1403,38741,1,1,7,10,17,8,6,13,2,2,0,3,7,0,62,2250,0,60-69,6 años,61,Single,2n Cycle
1404,31907,0,0,33,79,64,120,16,74,1,6,1,6,7,0,48,2641,0,40-49,7 años,449,Single,Graduation
1405,27100,1,0,12,0,13,2,0,10,1,1,0,3,7,0,37,2609,0,30-39,7 años,37,Married,Master
1406,31163,1,0,2,3,10,11,2,10,1,1,0,3,6,0,47,2295,0,40-49,6 años,38,Divorced,2n Cycle
1407,92533,0,0,693,21,118,110,83,42,1,6,5,11,2,0,35,2351,2,30-39,6 años,1131,Married,Graduation
1408,34853,1,1,9,3,15,2,3,2,2,2,0,3,6,0,47,2347,0,40-49,6 años,34,Single,Graduation
1409,70844,1,1,129,26,67,3,67,2,5,6,1,5,7,0,53,2401,0,50-59,6 años,294,Divorced,Graduation
1410,31086,1,1,16,2,11,3,0,16,2,1,1,2,8,0,41,2580,1,40-49,7 años,48,Married,2n Cycle
1411,60544,1,1,201,2,43,3,5,35,4,5,1,5,6,0,59,2832,0,50-59,7 años,289,Married,Graduation
1412,20491,0,0,5,4,5,4,2,10,1,0,1,2,7,0,34,2679,0,30-39,7 años,30,Together,2n Cycle
1413,42523,0,0,14,36,11,3,26,35,1,1,1,4,2,0,56,2226,0,50-59,6 años,125,Married,Graduation
1414,39922,1,0,29,12,59,19,1,36,2,3,0,4,8,0,37,2659,0,30-39,7 años,156,Married,Graduation
1415,33402,1,1,26,2,19,10,5,8,3,2,1,3,8,0,68,2505,0,60-69,6 años,70,Together,Graduation
1416,36408,1,1,9,1,4,3,2,3,1,1,0,2,6,0,71,2440,0,70+,6 años,22,Married,Master
1417,21645,1,0,14,0,23,4,5,19,3,3,0,3,9,1,41,2823,0,40-49,7 años,65,Together,Graduation
1418,78427,0,0,972,19,555,120,26,126,3,3,7,10,3,1,72,2772,1,70+,7 años,1930,Widow,Master
1419,82657,0,0,966,79,555,120,83,126,1,7,5,10,4,0,74,2434,2,70+,6 años,2283,Together,Graduation
1420,51876,0,0,99,27,102,28,48,6,1,2,2,8,1,0,62,2416,0,60-69,6 años,310,Married,Graduation
1421,78041,0,0,482,35,553,72,83,17,1,4,4,9,2,0,49,2719,0,40-49,7 años,1319,Married,2n Cycle
1422,52852,0,1,714,8,99,11,0,47,4,10,7,5,8,0,63,2734,1,60-69,7 años,879,Married,Graduation
1423,70038,0,0,587,54,348,71,54,126,1,4,4,8,2,0,38,2406,0,30-39,6 años,1244,Together,PhD
1424,69401,0,1,399,27,159,58,8,39,4,4,4,5,2,0,47,2257,0,40-49,6 años,690,Together,2n Cycle
1425,46053,1,0,56,10,92,19,7,25,3,3,2,4,5,0,48,2656,0,40-49,7 años,209,Together,Graduation
1426,77343,0,0,227,79,555,98,54,31,1,3,4,9,1,0,55,2179,0,50-59,5 años,1134,Married,Graduation
1427,73892,0,0,703,79,555,0,58,43,1,3,10,8,1,1,67,2387,0,60-69,6 años,1507,Single,Graduation
1428,40304,1,0,37,0,17,0,0,3,1,2,0,3,7,0,53,2431,0,50-59,6 años,57,Single,PhD
1429,32727,0,0,167,13,180,86,13,70,2,7,3,5,8,0,55,2829,0,50-59,7 años,529,Together,PhD
1430,68695,0,0,458,79,356,106,50,40,1,4,4,7,2,0,51,2163,0,50-59,5 años,1091,Together,Graduation
1431,43300,0,1,91,3,52,2,1,31,3,4,0,4,8,1,49,2783,0,40-49,7 años,180,Divorced,Graduation
1432,26290,1,1,15,8,16,11,5,22,4,2,0,4,6,0,48,2692,0,40-49,7 años,77,Together,Graduation
1433,93790,0,0,1230,68,555,89,83,45,0,6,7,12,2,1,50,2296,3,50-59,6 años,2349,Single,Graduation
1434,38410,0,0,153,64,123,116,64,14,2,5,2,9,6,1,46,2812,0,40-49,7 años,534,Married,PhD
1435,64866,0,1,508,5,21,7,5,10,4,7,3,7,5,0,70,2313,1,70+,6 años,556,Widow,Master
1436,57957,0,1,290,59,177,77,5,29,6,4,6,8,3,0,61,2473,0,60-69,6 años,637,Together,Graduation
1437,46015,1,1,38,0,2,0,0,6,1,1,0,3,7,0,65,2236,2,60-69,6 años,46,Together,PhD
1438,16531,1,0,2,13,6,7,5,11,3,3,0,3,7,0,42,2170,0,40-49,5 años,44,Together,Graduation
1439,28072,1,0,30,0,10,2,0,5,1,1,0,3,7,0,34,2515,0,30-39,6 años,47,Married,Master
1440,49476,0,1,386,23,95,54,41,126,4,2,10,5,2,0,57,2533,0,50-59,6 años,795,Divorced,Master
1441,50725,0,1,443,10,75,0,10,48,4,8,1,8,8,0,67,2660,0,60-69,7 años,586,Married,Graduation
1442,83844,0,0,901,31,345,75,31,126,1,4,4,11,1,0,68,2572,1,60-69,7 años,1574,Together,Graduation
1443,41145,1,1,9,0,3,0,0,1,1,0,0,3,3,0,70,2300,0,70+,6 años,13,Married,PhD
1444,67419,0,1,846,79,352,91,56,42,4,9,4,8,5,0,50,2688,0,50-59,7 años,1471,Together,Graduation
1445,23162,1,1,8,3,9,19,4,22,3,1,1,3,6,0,50,2349,0,50-59,6 años,65,Married,2n Cycle
1446,34380,1,0,72,7,58,13,1,24,4,4,1,3,8,0,43,2582,0,40-49,7 años,175,Married,Graduation
1447,34704,0,1,29,0,5,0,1,5,1,1,0,3,5,0,54,2587,0,50-59,7 años,40,Single,Graduation
1448,94871,0,2,169,24,553,120,0,126,1,8,5,4,7,1,51,2825,2,50-59,7 años,1078,Married,PhD
1449,65148,0,1,460,35,422,33,12,126,2,6,6,7,4,0,62,2749,0,60-69,7 años,1115,Married,Graduation
1450,39898,0,1,69,8,26,12,7,12,2,3,0,4,7,0,66,2661,0,60-69,7 años,134,Together,Graduation
1451,64857,0,0,556,14,555,120,0,43,1,7,5,10,4,0,64,2742,0,60-69,7 años,1540,Single,Master
1452,59892,0,1,73,0,13,0,1,0,1,2,1,3,3,0,50,2398,0,50-59,6 años,87,Married,PhD
1453,41020,0,0,112,1,54,7,7,36,1,3,2,4,3,0,33,2403,0,30-39,6 años,217,Single,Master
1454,57072,0,1,944,0,60,0,0,30,2,7,5,13,5,0,59,2315,1,50-59,6 años,1034,Married,PhD
1455,60474,0,1,265,79,303,120,9,126,6,10,2,12,7,0,41,2613,0,40-49,7 años,1180,Single,Graduation
1456,62807,0,1,526,28,135,10,21,99,3,5,3,12,5,0,60,2826,0,60-69,7 años,819,Together,Graduation
1457,19414,1,0,2,3,12,3,5,7,1,1,0,3,8,0,39,2415,0,30-39,6 años,32,Together,2n Cycle
1458,19107,1,0,2,4,9,10,5,16,2,1,0,3,7,0,40,2470,0,40-49,6 años,46,Married,Graduation
1459,75484,0,1,378,79,259,120,83,34,2,7,3,6,4,0,44,2855,0,40-49,7 años,1159,Together,2n Cycle
1460,70379,0,1,553,25,142,65,67,8,3,6,3,13,4,0,44,2642,0,40-49,7 años,860,Single,Master
1461,79419,0,0,751,79,555,20,15,31,1,4,6,4,2,0,50,2166,0,50-59,5 años,1631,Together,Master
1462,64014,2,1,406,0,30,0,0,8,6,8,2,5,7,0,74,2178,1,70+,5 años,444,Together,PhD
1463,76998,0,1,1230,79,161,69,35,107,2,11,8,8,6,0,65,2693,1,60-69,7 años,1910,Married,Graduation
1464,49854,1,0,123,17,171,39,0,30,5,6,2,5,6,0,48,2390,0,40-49,6 años,380,Together,Master
1465,60585,1,1,267,42,309,55,42,21,6,7,4,9,5,1,49,2529,0,40-49,6 años,736,Married,PhD
1466,42873,1,1,209,0,40,3,2,15,4,6,1,4,8,0,70,2683,0,70+,7 años,269,Divorced,PhD
1467,87679,0,0,1230,79,555,97,83,33,1,7,10,10,4,1,32,2496,3,30-39,6 años,2524,Together,Graduation
1468,57867,1,0,344,35,178,15,23,17,6,7,2,9,6,0,42,2430,0,40-49,6 años,612,Together,Graduation
1469,35765,1,0,22,3,30,0,5,15,2,2,0,4,6,0,30,2359,0,30-39,6 años,75,Married,Graduation
1470,65492,0,0,247,79,295,120,83,47,2,4,7,13,2,0,61,2313,0,60-69,6 años,1045,Married,Graduation
1471,32952,1,0,38,0,12,3,1,1,1,2,0,3,7,0,43,2369,0,40-49,6 años,55,Divorced,Graduation
1472,53374,0,1,896,10,101,13,10,34,6,4,2,9,9,1,51,2841,1,50-59,7 años,1064,Together,PhD
1473,71706,0,1,931,56,253,91,83,14,4,9,5,7,5,0,61,2752,0,60-69,7 años,1443,Together,Graduation
1474,68487,0,0,758,12,385,33,83,89,1,9,7,13,4,0,32,2691,0,30-39,7 años,1366,Married,Graduation
1475,53253,1,1,216,9,57,20,9,125,6,4,3,5,5,0,45,2662,0,40-49,7 años,436,Together,Master
1476,31163,1,0,2,3,10,11,2,10,1,1,0,3,6,0,47,2295,0,40-49,6 años,38,Divorced,2n Cycle
1477,42014,1,0,244,15,108,4,15,50,6,7,1,6,8,1,43,2840,0,40-49,7 años,436,Married,Graduation
1478,54108,1,1,539,6,91,8,6,97,6,8,2,9,8,0,47,2760,0,40-49,7 años,747,Married,Master
1479,49667,0,0,1181,26,120,17,13,39,2,5,10,5,8,1,65,2837,1,60-69,7 años,1396,Single,PhD
1480,63206,0,0,750,8,125,11,8,26,1,4,3,6,2,0,46,2260,1,40-49,6 años,928,Married,Master
1481,57136,1,1,306,5,109,21,83,92,6,5,2,10,6,0,48,2514,0,40-49,6 años,642,Married,Master
1482,46772,0,1,350,79,189,120,83,57,6,11,8,5,8,0,45,2758,1,40-49,7 años,1048,Together,2n Cycle
1483,78931,0,0,331,79,170,58,83,35,1,2,8,13,1,0,49,2406,0,40-49,6 años,943,Married,PhD
1484,53977,0,1,620,16,165,0,24,82,5,5,5,12,5,0,62,2545,0,60-69,6 años,907,Together,Graduation
1485,84219,0,0,434,79,400,45,83,45,1,3,4,10,1,0,32,2306,0,30-39,6 años,1198,Married,Graduation
1486,46098,1,1,57,0,27,0,0,36,4,3,2,2,8,0,45,2839,0,40-49,7 años,120,Single,Master
1487,73538,0,1,811,76,428,99,83,107,3,10,4,9,7,0,55,2740,0,50-59,7 años,1658,Married,Graduation
1488,79529,0,0,423,42,555,73,83,126,1,4,8,9,2,0,34,2222,0,30-39,6 años,1638,Married,Graduation
1489,20981,0,0,2,12,10,6,13,30,1,3,1,2,8,1,43,2584,0,40-49,7 años,73,Together,2n Cycle
1490,51766,1,0,60,51,87,6,20,51,2,4,2,4,5,0,40,2269,0,40-49,6 años,275,Single,Graduation
1491,55759,0,1,675,0,85,10,7,77,5,10,3,8,8,0,58,2737,0,50-59,7 años,854,Married,Graduation
1492,33039,1,0,30,8,12,8,8,12,1,2,0,4,5,0,42,2452,0,40-49,6 años,78,Married,Graduation
1493,37787,1,0,40,1,40,4,3,18,1,3,0,3,8,0,48,2441,0,40-49,6 años,106,Married,Master
1494,27242,1,0,3,17,26,20,1,39,2,2,0,3,9,1,50,2754,0,50-59,7 años,106,Single,Graduation
1495,87188,0,0,910,79,555,49,74,55,1,10,2,6,3,1,37,2550,0,30-39,6 años,1923,Single,PhD
1496,69930,0,0,252,79,555,120,70,126,1,4,5,12,3,0,49,2558,0,40-49,7 años,1662,Together,Graduation
1497,37697,1,0,34,6,21,11,4,8,1,2,1,3,6,0,44,2301,0,40-49,6 años,84,Single,Graduation
1498,37401,1,0,19,3,19,3,1,3,2,2,0,3,7,0,47,2213,0,40-49,6 años,48,Married,PhD
1499,3502,1,0,2,1,1,0,0,1,0,0,0,0,13,0,47,2601,0,40-49,7 años,5,Single,Graduation
1500,58597,1,1,490,0,184,10,28,21,6,7,4,9,7,0,44,2745,0,40-49,7 años,733,Married,Graduation
1501,82032,0,0,332,79,377,120,83,57,0,4,6,7,1,0,72,2244,0,70+,6 años,1234,Widow,PhD
1502,28087,1,1,53,8,17,13,0,21,3,2,2,2,7,0,62,2724,0,60-69,7 años,112,Together,Graduation
1503,74004,0,0,784,48,555,42,83,48,1,4,6,4,3,1,33,2284,2,30-39,6 años,1658,Single,PhD
1504,19740,0,1,7,11,3,10,4,20,2,1,1,3,5,0,60,2621,0,60-69,7 años,55,Together,Graduation
1505,57036,0,1,1171,43,219,19,14,47,4,6,3,13,9,0,45,2724,1,40-49,7 años,1513,Married,2n Cycle
1506,53083,1,1,215,7,33,3,0,13,6,5,1,5,7,0,62,2569,1,60-69,7 años,271,Together,2n Cycle
1507,69283,0,1,674,62,134,0,26,8,4,7,3,13,5,0,45,2174,0,40-49,5 años,904,Married,PhD
1508,46098,1,1,57,0,27,0,0,36,4,3,2,2,8,1,45,2839,0,40-49,7 años,120,Single,Master
1509,23331,1,0,5,36,7,0,10,45,2,3,0,3,8,0,32,2822,0,30-39,7 años,103,Married,2n Cycle
1510,23331,1,0,104,20,101,24,15,5,6,5,1,5,9,0,32,2791,0,30-39,7 años,269,Single,2n Cycle
1511,9255,1,0,9,0,7,2,0,4,1,1,1,2,8,0,31,2350,0,30-39,6 años,22,Single,Graduation
1512,67786,0,0,431,79,441,80,20,102,1,3,6,6,1,1,61,2363,0,60-69,6 años,1156,Widow,PhD
1513,71969,0,1,1000,0,76,0,0,10,3,3,4,9,8,0,49,2780,1,40-49,7 años,1086,Married,PhD
1514,59235,1,0,448,40,469,80,0,91,3,11,2,12,7,0,53,2692,0,50-59,7 años,1128,Single,Master
1515,31928,1,0,33,4,24,4,2,5,2,3,0,4,7,0,31,2252,0,30-39,6 años,72,Together,Graduation
1516,74881,1,1,505,72,270,36,27,54,4,9,2,12,5,0,59,2637,0,50-59,7 años,964,Together,Master
1517,65819,0,0,267,38,555,120,83,63,1,5,4,10,3,0,42,2736,0,40-49,7 años,1383,Married,Graduation
1518,51411,1,2,14,0,3,0,0,1,1,0,0,3,5,0,67,2558,0,60-69,7 años,18,Single,PhD
1519,51983,0,1,631,0,115,10,7,30,3,9,2,10,7,0,56,2826,0,50-59,7 años,793,Divorced,Graduation
1520,42386,1,0,65,4,16,0,4,11,1,3,0,3,8,0,34,2691,0,30-39,7 años,100,Together,Master
1521,30390,0,0,10,12,12,25,1,20,1,2,0,3,6,0,33,2459,0,30-39,6 años,80,Married,2n Cycle
1522,30983,0,0,51,4,50,12,1,49,1,4,0,3,8,1,57,2756,0,50-59,7 años,167,Single,Graduation
1523,66033,0,1,293,35,179,46,59,65,2,8,3,7,7,0,63,2684,0,60-69,7 años,677,Widow,Graduation
1524,37284,1,1,11,1,2,2,1,6,1,0,0,3,6,0,45,2616,0,40-49,7 años,23,Married,2n Cycle
1525,57530,0,1,50,1,27,6,7,1,1,1,1,4,1,0,69,2419,0,60-69,6 años,92,Divorced,Master
1526,76800,0,0,173,26,255,35,71,81,1,4,4,7,1,0,55,2272,0,50-59,6 años,641,Married,2n Cycle
1527,63943,0,1,423,79,368,13,83,21,1,6,4,6,5,0,64,2824,0,60-69,7 años,1106,Married,Graduation
1528,76081,0,0,292,30,415,63,33,126,1,4,5,4,2,0,58,2196,1,50-59,6 años,1033,Together,Graduation
1529,67445,0,1,757,79,217,29,80,11,5,9,6,12,6,0,46,2845,0,40-49,7 años,1174,Married,Graduation
1530,37054,1,1,12,1,6,0,1,5,2,1,0,3,7,0,53,2446,0,50-59,6 años,25,Married,Master
1531,47175,1,1,167,2,44,6,2,19,6,4,2,4,8,1,58,2768,1,50-59,7 años,240,Together,Master
1532,31859,1,0,3,1,3,8,0,5,1,1,0,2,7,0,44,2539,0,40-49,6 años,20,Divorced,Graduation
1533,27215,2,1,30,5,22,8,9,28,4,2,1,4,6,0,59,2681,0,50-59,7 años,102,Divorced,Graduation
1534,70179,0,1,532,79,168,69,44,126,3,7,3,13,5,0,44,2502,0,40-49,6 años,1034,Divorced,PhD
1535,39922,1,0,29,12,59,19,1,36,2,3,0,4,8,0,37,2659,0,30-39,7 años,156,Married,Graduation
1536,49681,0,2,411,0,26,0,0,21,6,7,1,7,7,0,44,2396,0,40-49,6 años,458,Married,Master
1537,24645,1,0,5,3,4,4,1,0,1,1,0,2,8,0,32,2764,0,30-39,7 años,17,Married,Graduation
1538,79865,0,1,71,79,278,120,83,38,1,5,10,5,1,0,66,2170,0,60-69,5 años,792,Divorced,Graduation
1539,44322,1,0,46,0,40,3,0,3,2,3,0,3,8,0,35,2172,0,30-39,5 años,92,Married,Graduation
1540,47958,0,1,268,11,88,15,3,22,2,6,3,5,5,0,68,2685,0,60-69,7 años,407,Single,Graduation
1541,63972,0,1,928,63,254,0,12,12,4,5,4,10,4,0,56,2733,1,50-59,7 años,1269,Single,Master
1542,75315,0,1,459,15,171,120,23,31,2,5,4,12,2,0,66,2234,0,60-69,6 años,841,Together,Graduation
1543,55517,1,1,483,0,108,0,6,36,5,11,1,6,9,1,70,2799,0,70+,7 años,633,Married,PhD
1544,75283,1,2,733,9,180,12,19,66,6,6,3,5,4,0,63,2618,0,60-69,7 años,1019,Married,PhD
1545,82800,0,0,1006,22,115,59,68,45,1,7,6,12,3,1,74,2741,2,70+,7 años,1315,Single,PhD
1546,38998,1,1,34,1,14,0,0,5,3,2,0,3,8,0,66,2762,0,60-69,7 años,54,Married,Graduation
1547,90638,0,0,1156,79,555,94,83,96,1,3,4,10,1,1,29,2295,1,20-29,6 años,2525,Single,Master
1548,27161,1,0,7,4,23,7,0,11,1,1,0,3,7,0,34,2403,0,30-39,6 años,52,Married,Master
1549,42014,1,0,244,15,108,4,15,50,6,7,1,6,8,1,43,2840,0,40-49,7 años,436,Married,Graduation
1550,38201,0,1,233,0,23,0,0,12,4,5,1,5,8,0,60,2616,0,60-69,7 años,268,Together,PhD
1551,45203,2,0,35,3,67,10,8,24,1,3,1,3,6,1,38,2257,0,30-39,6 años,147,Together,Graduation
1552,81574,0,0,1230,0,465,46,35,0,1,4,5,8,1,0,73,2221,2,70+,6 años,1798,Together,PhD
1553,34935,0,0,34,4,66,3,10,20,1,2,1,4,7,0,28,2532,0,20-29,6 años,137,Married,Graduation
1554,60482,0,1,255,43,134,37,14,24,1,7,2,7,7,0,44,2681,0,40-49,7 años,507,Single,Master
1555,34633,2,1,8,1,5,0,0,1,1,1,0,2,6,0,64,2316,0,60-69,6 años,15,Together,Graduation
1556,78093,0,0,368,32,555,13,43,10,1,4,7,5,1,0,73,2359,0,70+,6 años,1105,Together,Master
1557,82460,0,0,255,47,555,52,32,15,1,5,3,6,1,0,70,2368,0,70+,6 años,974,Divorced,Graduation
1558,45903,0,1,33,8,10,2,10,3,2,2,1,3,4,0,54,2226,0,50-59,6 años,66,Together,Master
1559,81361,0,0,163,23,424,27,65,76,1,3,10,13,1,1,33,2283,0,30-39,6 años,778,Divorced,Graduation
1560,35860,1,1,15,0,8,4,2,20,2,1,1,2,5,1,47,2200,1,40-49,6 años,49,Divorced,PhD
1561,40442,1,1,45,12,52,25,22,13,4,3,1,4,7,1,68,2838,0,60-69,7 años,169,Together,Master
1562,61482,0,0,48,58,68,16,66,43,1,3,2,6,2,0,55,2161,0,50-59,5 años,299,Married,Graduation
1563,34968,1,0,158,6,45,8,2,2,6,3,2,5,7,0,40,2604,0,40-49,7 años,221,Married,Graduation
1564,75794,0,0,754,79,555,63,32,48,1,7,5,12,3,0,33,2346,1,30-39,6 años,1682,Married,Graduation
1565,31497,0,1,108,1,28,13,1,4,2,3,1,4,8,0,58,2729,0,50-59,7 años,155,Together,PhD
